party-id,collision-id,party-number,party-type,is-at-fault,is-on-duty-emergency-vehicle,is-hit-and-run,airbag-code,airbag-description,safety-equipment-code,safety-equipment-description,direction-of-travel,street-or-highway-name,speed-limit,movement-prec-coll-code,movement-prec-coll-description,sobriety-drug-physical-code-1,sobriety-drug-physical-description-1,sobriety-drug-physical-code-2,sobriety-drug-physical-description-2,gender-code,gender-description,stated-age,driver-license-class,driver-license-state-code,race-code,race-desc,v-1-year,v-1-make,v-1-model,v-1-color,v-1-is-vehicle-towed,lane,thru-lanes,total-lanes,is-dre-conducted
13954644,4569781,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-80,55,A,STOPPED,A,HAD NOT BEEN DRINKING,,,F,FEMALE,57,C,CA,,,2018,AUDI,A3,SIL,False,HOV-2,5,7,False
13954643,4569781,2,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-80,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,66,C,CA,,,2014,HOND,CIVIC,GRY,False,HOV-2,5,7,False
13954642,4569781,1,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-80,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,23,F,TX,,,2009,VOLK,JETTA,WHI/,True,HOV-2,5,7,False
13954641,4569780,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,29,C,CA,,,2014,SUBA,BRZ,WHI,False,4,5,6,False
13954640,4569780,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,55,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,29,F,KS,,,2022,INTL,A 26 MODEL,BLK,False,4,5,6,False
13953088,4568966,3,ParkedVehicle,,False,,,,,,W,,,O,PARKED,H,NOT APPLICABLE,,,,,,,,,,2002,TOYOTA,,,,,,,
13953087,4568966,2,ParkedVehicle,,False,,,,,,W,,,O,PARKED,H,NOT APPLICABLE,,,,,,,,,,2011,TOYOTA,,,,,,,
13953086,4568966,1,Driver,True,False,,L,AIR BAG DEPLOYED,B,OCCUPANT UNKNOWN,W,,,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,2013,HONDA,,,,,,,
13953077,4568962,2,ParkedVehicle,,False,,,,,,E,,,O,PARKED,H,NOT APPLICABLE,,,,,,,,,,2014,TOYOTA,,,,,,,
13953076,4568962,1,Driver,True,False,,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,,,C,RAN OFF ROAD,A,HAD NOT BEEN DRINKING,,,F,FEMALE,,C,CA,,,2017,FORD,,,,,,,
13953059,4568954,2,ParkedVehicle,,False,,,,,,,,,O,PARKED,H,NOT APPLICABLE,,,,,,,,,,1988,CHEVROLET,,,,,,,
13953058,4568954,1,Driver,True,False,,L,AIR BAG DEPLOYED,B,OCCUPANT UNKNOWN,S,,,M,OTHER UNSAFE TURNING,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,2019,CHEVROLET,,,,,,,
13951386,4568114,2,Other,,False,,,,,,W,,,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,,,,,,,,,,,,,,,,
13951385,4568114,1,Driver,True,False,,M,AIR BAG NOT DEPLOYED,E,OCCUPANT SHOULDER HARNESS USED,S,,,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,,C,CA,,,2006,VOLKSWAGEN,,,,,,,
13951376,4568109,2,Driver,,False,,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,,,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,,C,CA,,,2016,MAZDA,,,,,,,
13951375,4568109,1,Driver,True,False,,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,,,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,,U,CA,,,2010,TOYOTA,,,,,,,
13951362,4568102,2,ParkedVehicle,,False,,,,,,E,,,O,PARKED,H,NOT APPLICABLE,,,,,,,,,,2015,RAM,,,,,,,
13951361,4568102,1,Driver,True,False,,M,AIR BAG NOT DEPLOYED,F,OCCUPANT SHOULDER HARNESS NOT USED,E,,,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,,C,CA,,,2006,CADILLAC,,,,,,,
13951360,4568101,3,Driver,,False,,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,,,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,,U,CA,,,2004,TOYOTA,,,,,,,
13951359,4568101,2,Driver,,False,,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,,,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,,U,CA,,,2008,MAZDA,,,,,,,
13951358,4568101,1,Driver,True,False,,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,,,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,,C,CA,,,2005,CHEVROLET,,,,,,,
13951239,4568042,2,Driver,,False,,M,AIR BAG NOT DEPLOYED,F,OCCUPANT SHOULDER HARNESS NOT USED,E,,,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,,C,CA,,,2013,MERCEDES-BENZ,,,,,,,
13951238,4568042,1,Driver,,False,,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,,,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,,B,CA,,,2023,INTERNATIONAL HARVESTER,,,,,,,
13951221,4568035,2,Driver,,False,,L,AIR BAG DEPLOYED,B,OCCUPANT UNKNOWN,N,,,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,2004,CADILLAC,,,,,,,
13951220,4568035,1,Driver,,False,,L,AIR BAG DEPLOYED,B,OCCUPANT UNKNOWN,W,,,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,2005,CHEVROLET,,,,,,,
13951144,4567997,3,ParkedVehicle,,False,,,,,,S,,,O,PARKED,A,HAD NOT BEEN DRINKING,,,,,,,,,,2017,TOYOTA,,,,,,,
13951143,4567997,2,ParkedVehicle,,False,,,,,,S,,,O,PARKED,A,HAD NOT BEEN DRINKING,,,,,,,,,,2002,HONDA,,,,,,,
13951142,4567997,1,Driver,True,False,,L,AIR BAG DEPLOYED,B,OCCUPANT UNKNOWN,S,,,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,2007,HONDA,,,,,,,
13951066,4567960,2,Driver,,False,,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,,,E,MAKING LEFT TURN,A,HAD NOT BEEN DRINKING,,,F,FEMALE,,C,CA,,,2016,CHEVROLET,,,,,,,
13951065,4567960,1,Driver,True,False,,N,OTHER,W,MOTOR BICYCLE DRIVER WITH HELMET,S,,,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,M,MALE,,U,CA,,,2007,YAMAHA,,,,,,,
13951051,4567953,2,Driver,,False,,M,AIR BAG NOT DEPLOYED,B,OCCUPANT UNKNOWN,N,,,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,M,MALE,,,CA,,,2011,TOYOTA,,,,,,,
13951050,4567953,1,Driver,True,False,,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,,,G,BACKING,A,HAD NOT BEEN DRINKING,,,M,MALE,,C,CA,,,2015,TOYOTA,,,,,,,
13951047,4567951,2,Driver,,False,,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,,,D,MAKING RIGHT TURN,A,HAD NOT BEEN DRINKING,,,M,MALE,,C,CA,,,2023,NISSAN,,,,,,,
13951046,4567951,1,Driver,True,False,,B,UNKNOWN,,,S,,,E,MAKING LEFT TURN,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,,,,,
13951039,4567947,2,ParkedVehicle,,False,,,,,,,,,O,PARKED,H,NOT APPLICABLE,,,,,,,,,,1994,FORD,,,,,,,
13951038,4567947,1,Driver,True,False,,L,AIR BAG DEPLOYED,B,OCCUPANT UNKNOWN,N,,,M,OTHER UNSAFE TURNING,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,2017,MAZDA,,,,,,,
13950049,4567412,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,55,C,CA,,,2015,HOND,CIVIC,WHI,True,1,3,3,False
13950042,4567407,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,,C,CA,,,2011,MAZD,A6,SIL,False,1,4,4,False
13950041,4567407,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,16,C,CA,,,2015,HOND,CIVIC,GRY,False,1,4,4,False
13949732,4567242,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,STATE ROUTE 24,50,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,57,C,CA,,,2019,TOYT,PRIUS,SIL,False,1,2,2,False
13949731,4567242,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,STATE ROUTE 24,50,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,21,C,CA,,,2016,JAGU,XJ,BLU,False,2,2,2,False
13949698,4567227,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,55,R,OTHER,B,HBD-UNDER INFLUENCE,,,F,FEMALE,34,F,GA,,,2022,TESL,3,BLK,True,S/B,1,1,False
13948743,4566718,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,35,C,CA,,,2023,VOLK,ID 4,GRY,False,1,4,4,False
13948726,4566707,2,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-80,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,18,C,CA,,,2009,KIA,SPECTRA,WHI,False,1,3,3,False
13948725,4566707,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,E,I-80,55,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,False,2,3,3,False
13948685,4566689,3,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,20,U,CA,,,2013,NISS,SENTRA,BLK,False,5,5,5,False
13948684,4566689,2,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,27,C,CA,,,2023,TESL,MODEL Y,WHI,False,1,5,5,False
13948683,4566689,1,Driver,,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,N,I-880,65,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,U,UNKNOWN,,,,,,,,,,False,1,5,5,False
13947210,4565900,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,59,C,CA,,,2021,TOYT,HIGHLANDER,GRN,False,2,2,2,False
13947209,4565900,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,W,I-580 W/B,65,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,False,2,2,2,False
13947163,4565876,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,56,C,CA,,,2021,HYUN,IONIQ,GRY,False,5,4,5,False
13947162,4565876,1,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,54,C,CA,,,2007,CHEV,SILVERADO,BRO,False,4,4,5,False
13947094,4565843,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,A,STOPPED,A,HAD NOT BEEN DRINKING,,,,,,,,,,2022,SUBA,CROSSTREK,RED,False,2,4,4,False
13947093,4565843,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,E,I-580,65,G,BACKING,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,False,2,4,4,False
13946237,4565404,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,52,C,CA,,,2013,FORD,C-MAX,BLU,False,3,4,4,False
13946236,4565404,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,J,CHANGING LANES,B,HBD-UNDER INFLUENCE,,,M,MALE,43,C,CA,,,2007,TOYT,TACOMA,BLU,False,4,4,4,False
13946179,4565380,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,28,C,CA,,,2010,TOYT,COROLLA,SIL,False,3,4,4,False
13946178,4565380,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,W,I-580,65,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,False,4,4,4,False
13946151,4565364,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,SR-24,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,19,C,CA,,,2016,MERZ,C320,WHI,False,2,4,4,False
13946146,4565361,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,64,C,CA,,,2012,FORD,FUSION,GRY,False,5,5,5,False
13946145,4565361,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,70,C,CA,,,2017,TOYT,CAMRY,SIL,False,5,5,5,False
13946142,4565359,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,45,C,CA,,,2024,TOYT,PRIUS,WHI,False,4,5,5,False
13946141,4565359,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,43,C,CA,,,1992,TOYT,T-100,WHI,False,4,5,5,False
13946132,4565354,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,61,C,CA,,,2022,HYUN,SONATA,WHI,False,1,2,2,False
13946131,4565354,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,I,SLEEPY/FATIGUED,M,MALE,48,U,CA,,,2017,CHEV,VOLT,BLU,False,1,2,2,False
13945615,4565076,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,29,F,NY,,,2024,NISS,ALTIMA,BLK,False,4,5,5,False
13945614,4565076,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,F,FEMALE,68,C,CA,,,2005,TOYT,CAMRY,SIL,False,3,5,5,False
13941667,4563033,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,39,C,CA,,,2010,KIA,SOL,BLK,False,1,4,4,False
13941666,4563033,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,E,I-580,65,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,False,2,4,4,False
13941633,4563016,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,26,C,CA,,,2001,HOND,ACCORD,BLK,True,3,6,6,False
13941632,4563015,4,Pedestrian,,False,False,,,,,N,I-880,55,,,H,NOT APPLICABLE,,,M,MALE,45,,,,,,,,,False,RT-SHLD,3,3,False
13941631,4563015,3,Pedestrian,,False,False,,,,,N,I-880,55,,,H,NOT APPLICABLE,,,M,MALE,57,,,,,,,,,False,RT-SHLD,3,3,False
13941630,4563015,2,ParkedVehicle,,False,False,M,AIR BAG NOT DEPLOYED,A,OCCUPANT NONE IN VEHICLE,N,I-880,55,O,PARKED,H,NOT APPLICABLE,,,,,,,,,,2014,FRHT,TOW TRUCK,WHI,True,RT-SHLD,3,3,False
13941629,4563015,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,30,A,CA,,,2020,KW,TRUCK TRACTOR- DIESEL,YEL,False,3,3,3,False
13941610,4563005,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,R,OTHER,A,HAD NOT BEEN DRINKING,,,M,MALE,30,C,CA,,,2004,TOYT,LAND CRUISER,GRN,True,3,4,4,False
13941609,4563004,2,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,22,C,CA,,,2021,HOND,CIVIC,WHI,False,1,4,4,False
13941608,4563004,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,E,I-580,65,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,U,UNKNOWN,,,,,,,,,,False,2,4,4,False
13941607,4563003,3,ParkedVehicle,,False,False,P,NOT REQUIRED,A,OCCUPANT NONE IN VEHICLE,E,I-580,65,O,PARKED,H,NOT APPLICABLE,,,,,,,,,,2021,HOND,CIVIC,WHI,True,MEDIAN,4,4,False
13941606,4563003,2,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,35,C,CA,,,2021,HOND,ACCORD,RED,True,1,4,4,False
13941605,4563003,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,30,C,CA,,,2016,CHEV,COLORADO,RED,True,1,4,65,False
13941581,4562990,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,34,C,CA,,,2008,INFI,FX45,GRY,False,2,5,5,False
13941580,4562990,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,31,C,CA,,,2002,TOYT,COROLLA,TAN,False,2,5,5,False
13941562,4562980,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,17,C,CA,,,2018,TSMR,III,BLK,True,4,4,4,False
13941561,4562979,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,65,B,PROCEEDING STRAIGHT,H,NOT APPLICABLE,,,M,MALE,30,C,CA,,,2014,HOND,ACCORD,MAR,True,3,4,4,False
13941557,4562976,2,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,37,C,CA,,,2022,HOND,ACCORD,GRY,False,1,4,4,False
13941556,4562976,1,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,49,C,CA,,,2024,TOYT,RAV4,GRY,False,1,4,4,False
13941502,4562949,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-80,50,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,36,C,CA,,,2002,TOYT,MRZ,SIL,False,1,3,3,False
13941501,4562949,2,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-80,50,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,23,C,CA,,,2022,BMW,M4,BLK,True,2,3,3,False
13941500,4562949,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-80,50,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,30,C,CA,,,2015,NISS,ROGUE,BLK,True,1,3,3,False
13941497,4562946,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-980,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,24,C,CA,,,2002,CHEV,TAHOE,WHI,True,5,5,5,False
13941496,4562946,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,E,I-980,65,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,U,UNKNOWN,,,,,,,,,,False,4,5,5,False
13941491,4562943,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,SR-13,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,34,C,CA,,,2024,KIA,SOUL,WHI,False,2,2,2,False
13941490,4562943,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,N,SR-13,65,R,OTHER,G,IMPAIRMENT_NOT_KNOWN,,,U,UNKNOWN,,,,,,,,,,False,1,2,2,False
13941456,4562927,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-80,50,R,OTHER,A,HAD NOT BEEN DRINKING,,,F,FEMALE,30,C,CA,,,2016,TOYT,COROLLA,BLK,True,1,3,3,False
13941439,4562919,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-80,50,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,36,U,CA,,,2007,TOYT,TACOMA,BLK,True,3,3,3,False
13941330,4562856,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-80,50,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,F,FEMALE,35,U,CA,,,2002,TOYT,ECHO,SIL,True,3,5,5,False
13941329,4562856,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-80,50,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,18,C,CA,,,2020,HOND,CIVIC,RED,False,3,5,5,False
13941218,4562797,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,52,C,CA,,,2016,DODG,1500,WHI,False,4,4,4,False
13941217,4562797,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,31,U,CA,,,1998,TOYT,TACOMA,RED,True,4,4,4,False
13941164,4562764,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,65,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,27,C,CA,,,2010,TOYT,PRIUS,GRY,False,4,4,4,False
13941163,4562764,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,65,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,25,C,CA,,,2013,NISS,ALTIMA,BLK,False,4,4,4,False
13941162,4562764,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,37,C,CA,,,2014,FORD,F250,WHI,True,4,4,4,False
