party-id,collision-id,party-number,party-type,is-at-fault,is-on-duty-emergency-vehicle,is-hit-and-run,airbag-code,airbag-description,safety-equipment-code,safety-equipment-description,direction-of-travel,street-or-highway-name,speed-limit,movement-prec-coll-code,movement-prec-coll-description,sobriety-drug-physical-code-1,sobriety-drug-physical-description-1,sobriety-drug-physical-code-2,sobriety-drug-physical-description-2,gender-code,gender-description,stated-age,driver-license-class,driver-license-state-code,race-code,race-desc,v-1-year,v-1-make,v-1-model,v-1-color,v-1-is-vehicle-towed,lane,thru-lanes,total-lanes,is-dre-conducted
9494904,2354149,2,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,SR-24,65,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,45,C,CA,,,2016,TOYT,PRIUS,BLK,False,2,4,4,False
9494903,2354149,1,Other,,False,False,M,AIR BAG NOT DEPLOYED,P,NOT REQUIRED,W,SR-24,65,A,STOPPED,H,NOT APPLICABLE,,,,,,,,,,2007,BMW,328I,BLK,True,1,4,4,False
9494703,2354040,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,SR-24,65,R,OTHER,H,NOT APPLICABLE,,,M,MALE,25,C,CA,,,2007,BMW,328I,BLK,False,1,4,4,False
9494668,2354019,1,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580 W/B,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,47,C,CA,,,2018,CHEV,IMPALA,BLK,False,3,4,4,False
9494664,2354016,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,64,C,CA,,,2014,HOND,ACCORD,GRY,False,2,4,4,False
9494663,2354016,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,W,I-580,65,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,U,UNKNOWN,,,,,,,,,,False,1,4,4,False
9494456,2353909,1,Driver,True,False,True,L,AIR BAG DEPLOYED,B,OCCUPANT UNKNOWN,E,I-580,65,R,OTHER,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,2022,TOYT,CAMRY,BLK,True,EXIT,1,1,False
9494435,2353897,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,39,C,CA,,,2017,NISS,ARMADA,GRY,False,1,4,4,False
9494434,2353897,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,F,FEMALE,20,C,CA,,,2021,CHEV,MALIBU,GRY,False,2,4,4,False
9494393,2353876,1,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,21,C,CA,,,2020,DODG,JOURNEY,GRY,False,1,5,5,False
9494377,2353867,4,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,46,C,CA,,,2019,INFI,QX60,BLU,False,2,3,3,False
9494376,2353867,3,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,52,C,CA,,,2023,BUIC,ENCLAVE,WHI,True,2,3,3,False
9494375,2353867,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,50,C,CA,,,2007,VOLV,S40,SIL,False,1,3,3,False
9494374,2353867,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,55,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,29,C,CA,,,2002,HOND,ACCORD,SIL,False,1,3,3,False
9516170,2365327,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,65,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,69,C,CA,,,2014,BMW,X1,DBL,False,1,4,4,False
9516169,2365327,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,55,C,CA,,,2009,CHEV,SILVERADO,WHI,False,1,4,4,False
9515877,2365162,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,SR-24,65,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,F,FEMALE,63,C,CA,,,2018,TESL,S,GRY,False,AUX,3,4,False
9515876,2365162,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,SR-24,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,31,C,CA,,,2002,MAZDA,PROTEGE,RED,False,AUX,3,4,False
9515772,2365105,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,55,A,STOPPED,A,HAD NOT BEEN DRINKING,,,F,FEMALE,54,C,CA,,,2018,BMW,X2,BLU,False,1,1,2,False
9515771,2365105,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,27,C,CA,,,2019,JEEP,CHEROKEE,GRY,False,1,1,2,False
9515770,2365105,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,24,C,CA,,,1997,HOND,CIVIC,BLK,True,1,1,2,False
9515729,2365078,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,,C,CA,,,2007,SUBA,OUTBACK,BLU,False,2,4,4,False
9515728,2365078,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,N,I-880,65,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,U,UNKNOWN,,,,,,,,,,False,3,4,4,False
9514986,2364688,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,R,OTHER,B,HBD-UNDER INFLUENCE,,,M,MALE,42,U,CA,,,2015,HYUN,ELANTRA,RED,True,1,5,5,False
9514262,2364311,2,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-980,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,34,U,CA,,,2008,LEXS,LS460,SIL,False,2,2,3,False
9514261,2364311,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-980,65,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,30,C,CA,,,2015,BMW,435I GRAN COUPE,WHI,False,3,2,3,False
9514036,2364190,1,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,SR-24,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,31,C,CA,,,2015,VOLK,PASSAT,DBL,True,1,4,4,False
9514001,2364169,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,38,C,CA,,,2019,MAZD,MAZDA3,BLK,False,5,5,5,False
9514000,2364169,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,67,C,CA,,,1992,FORD,F250,WHI,False,5,5,5,False
9513927,2364131,1,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,45,C,CA,,,2007,HOND,CRV,SIL,False,3,4,5,False
9513888,2364110,1,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,41,C,CA,,,2015,BMW,330I,GRY,False,2,3,3,False
9513846,2364088,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,41,C,CA,,,2015,TOYT,TUNDRA,RED,False,4,4,4,False
9513845,2364088,1,Driver,True,True,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,65,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,36,C,CA,,,2006,CHEV,IMPALA,BLK,False,3,4,4,False
9513833,2364081,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,SR-13,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,44,C,CA,,,2009,INFI,G37,GRY,False,1,2,2,False
9513832,2364081,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,N,SR-13,65,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,False,2,2,2,False
9513810,2364072,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,R,OTHER,B,HBD-UNDER INFLUENCE,,,M,MALE,26,C,CA,,,2021,HOND,CIVIC,BLK,True,1,4,4,False
9513761,2364043,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,65,R,OTHER,A,HAD NOT BEEN DRINKING,,,F,FEMALE,27,U,CA,,,1999,NISS,ALTIMA,BLK,True,2,3,3,False
9513746,2364037,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,SR-24,55,B,PROCEEDING STRAIGHT,B,HBD-UNDER INFLUENCE,,,F,FEMALE,41,C,CA,,,2016,CADI,SRX,BLK,False,1,4,4,False
9513478,2363900,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,R,OTHER,D,HBD-IMPAIRMENT UNKNOWN,,,M,MALE,35,C,CA,,,2003,MNNI,MINI COOPER,YEL,False,4,4,4,False
9513477,2363899,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,65,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,25,C,CA,,,2017,TOYT,COROLLA,SIL,False,1,1,1,False
9513476,2363899,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,54,C,CA,,,2022,RIVIAN,R1T ADVENTURE,GRY,False,1,1,1,False
9513410,2363864,3,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-80,60,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,39,C,CA,,,2016,FORD,EXPLORER,BLK,True,2,5,5,False
9513409,2363864,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-80,50,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,27,C,CA,,,2020,BMW,330I,BLK,False,4,5,5,False
9513408,2363864,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-80,50,R,OTHER,A,HAD NOT BEEN DRINKING,,,M,MALE,20,C,CA,,,2016,HOND,ACCORD,BLK,True,4,5,5,False
9512174,2363232,2,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,53,C,CA,,,2022,BUIC,ENCLAVE,BLU,False,4,4,4,False
9512173,2363232,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,65,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,20,C,CA,,,2005,CHEV,SILVERADO,SIL,False,4,4,4,False
9512130,2363213,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,54,F,TX,,,2017,TOYT,SIENNA,SIL,False,4,4,5,False
9512129,2363213,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,W,I-580,65,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,False,5,5,5,False
9512073,2363180,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,41,C,CA,,,2017,TOYT,SIENNA,WHI,False,3,4,5,False
9512072,2363180,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,65,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,21,C,CA,,,2010,BMW,M3,BLU,True,4,4,5,False
9512040,2363159,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-80,50,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,31,C,CA,,,2007,HONDA,PILOT,GRY,True,1,2,3,False
9511943,2363102,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,62,C,CA,,,2018,FORD,F150,WHI,False,1,4,4,False
9511942,2363102,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,65,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,45,C,CA,,,2022,HOND,CIVIC,WHI,False,2,4,4,False
9511769,2363009,4,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,26,C,CA,,,2022,HYUN,ELANTRA,BLK,False,3,3,5,False
9511768,2363009,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,42,C,CA,,,2024,FORD,MAVERICK,WHI,False,2,5,5,False
9511767,2363009,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,29,U,CA,,,1997,TOYT,RAV4,SIL/,False,3,5,5,False
9511766,2363009,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,W,I-580,65,B,PROCEEDING STRAIGHT,D,HBD-IMPAIRMENT UNKNOWN,,,U,UNKNOWN,,,,,,,,,,False,3,5,5,False
9511574,2362909,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,SR-24,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,40,A,CA,,,2021,INTL,CHASSIS AND CAB,WHI,False,4,3,4,False
9511573,2362909,2,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,SR-24,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,47,C,CA,,,2023,TESLA,3,GRY,True,3,3,4,False
9511572,2362909,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,SR-24,65,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,F,FEMALE,49,C,CA,,,2018,KIA,SOUL,BLK,False,3,3,4,False
9511510,2362879,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,F,FEMALE,22,C,CA,,,1994,TOYT,CAMRY,GLD,True,2,3,3,False
9511509,2362879,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,F,FEMALE,21,C,CA,,,2015,MAZD,MAZDA 6,BLU,False,1,3,3,False
9510512,2362375,2,Driver,,False,False,P,NOT REQUIRED,W,MOTOR BICYCLE DRIVER WITH HELMET,E,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,40,M1,CA,,,2020,TRIU,MOTO 2,BLK,True,3,5,5,False
9510511,2362375,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,E,I-580,65,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,False,2,5,5,False
9510499,2362369,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,55,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,24,C,CA,,,2023,NISS,ALTIMA,GRY,False,2,4,4,False
9510498,2362369,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,55,M,OTHER UNSAFE TURNING,A,HAD NOT BEEN DRINKING,,,M,MALE,18,C,CA,,,2013,FORD,MUSTANG,RED,False,3,4,4,False
9510175,2362193,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,W,I-580,65,R,OTHER,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,2009,TOYT,CAMRY,GRY,False,1,4,4,False
9510115,2362163,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,48,C,CA,,,1988,TOYT,COROLLA,GLD,False,3,4,4,False
9510114,2362163,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,N,I-880,65,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,False,2,4,4,False
9510104,2362156,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,30,C,CA,,,2012,MERZ,E350,WHI,True,3,4,4,False
9510092,2362149,4,Driver,,False,False,P,NOT REQUIRED,W,MOTOR BICYCLE DRIVER WITH HELMET,E,SR-24,65,S,LANE SPLITTING,A,HAD NOT BEEN DRINKING,,,M,MALE,40,M1,CA,,,2019,BMW,R1250GS,BLK,False,1,5,5,False
9510091,2362149,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,SR-24,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,35,C,CA,,,2020,MERZ,GLB250,WHI,False,2,5,5,False
9510090,2362149,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,SR-24,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,38,C,CA,,,2015,HOND,FIT,BLK,False,1,5,5,False
9510089,2362149,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,SR-24,65,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,35,C,CA,,,2022,DODG,CHARGER,GRY,False,2,5,5,False
9509917,2362057,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,33,C,CA,,,2015,TOYT,CAMRY,GRY,False,3,4,4,False
9509916,2362057,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,65,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,49,C,CA,,,2017,TOYT,TACOMA,GRY,False,2,4,4,False
9509749,2361967,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,SR24,65,R,OTHER,A,HAD NOT BEEN DRINKING,,,F,FEMALE,24,C,CA,,,2013,HOND,CIVIC,GRY,False,1,4,4,False
9509616,2361894,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,26,U,CA,,,2005,TOYT,PRIUS,BLU,False,3,4,4,False
9509615,2361894,1,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,24,C,CA,,,2020,HOND,CRV,GRY,False,2,4,4,False
9508754,2361436,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,S,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,32,F,OH,,,2007,LEXS,ES350,SIL,False,2,4,4,False
9508753,2361436,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,S,I-880,65,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,U,UNKNOWN,,,,,,,,,,False,1,4,4,False
9508708,2361408,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-80,50,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,58,F,NV,,,2012,AUDI,A7,BLK,False,3,6,6,False
9508707,2361408,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-80,50,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,23,U,CA,,,2006,AUDI,A3,BLK,True,3,6,6,False
9508200,2361137,3,Driver,,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,N,I-880,65,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,False,3,4,4,False
9508199,2361137,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,N,I-880,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,22,C,CA,,,2007,TOYT,PRIUS,WHI,False,2,4,4,False
9508198,2361137,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,N,I-880,65,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,,,,,False,1,4,4,False
9508132,2361100,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,F,FEMALE,48,C,CA,,,2024,TOYT,COROLLA,GRY,False,3,4,4,False
9508131,2361100,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,65,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,50,C,CA,,,2001,GMC,SIERRA,GRN,False,4,4,4,False
9508070,2361066,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,50,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,34,C,CA,,,2017,TOYT,PRIUS,GRY,False,2,3,3,False
9508069,2361066,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-580,50,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,F,FEMALE,61,B,CA,,,2016,FORD,E350 STARCRAFT,WHI,False,3,3,3,False
9507507,2360761,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,E,I-80,50,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,25,C,CA,,,2024,VOLK,GTI,BLU,False,3,4,4,False
9507506,2360761,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,E,I-80,50,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,U,UNKNOWN,,,,,,,,,,False,2,4,4,False
9507483,2360747,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-80,25,A,STOPPED,A,HAD NOT BEEN DRINKING,,,F,FEMALE,27,C,CA,,,2016,LEXS,IS250,BLK,False,9,18,18,False
9507482,2360747,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,W,I-80,25,G,BACKING,A,HAD NOT BEEN DRINKING,,,M,MALE,38,F,IT,,,2024,THOR / FORD,E-450,WHI,False,9,18,18,False
